Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-21,8.26615047454834,8.423709869384766,7.640649795532227,7.781899929046631,568810,0,0
2016-06-22,7.746709823608398,8.015620231628418,7.291860103607178,7.335279941558838,552499,0,0
2016-06-23,7.382440090179443,7.514890193939209,6.913980007171631,7.241690158843994,425205,0,0
2016-06-24,7.236949920654297,7.641900062561035,6.882510185241699,7.126399993896484,552216,0,0
2016-06-25,7.1118597984313965,7.246679782867432,6.653669834136963,6.859950065612793,463260,0,0
2016-06-26,6.864039897918701,7.184679985046387,6.715280055999756,6.778669834136963,275629,0,0
2016-06-27,6.776979923248291,7.039269924163818,6.683169841766357,7.0122199058532715,264512,0,0
2016-06-28,7.061930179595947,7.157040119171143,6.883200168609619,6.9137701988220215,286458,0,0
2016-06-29,6.91765022277832,7.052480220794678,6.861100196838379,6.990540027618408,255225,0,0
2016-06-30,6.993430137634277,7.237289905548096,6.944220066070557,7.13247013092041,331408,0,0
2016-07-01,7.126520156860352,7.385459899902344,7.1114702224731445,7.242949962615967,251575,0,0
2016-07-02,7.225130081176758,7.426290035247803,7.0865797996521,7.176660060882568,279444,0,0
2016-07-03,7.185110092163086,7.305630207061768,6.992179870605469,7.01170015335083,259776,0,0
2016-07-04,7.0193400382995605,7.244410037994385,6.912149906158447,7.076749801635742,189054,0,0
2016-07-05,7.0866498947143555,7.0866498947143555,6.834740161895752,6.9853901863098145,237373,0,0
2016-07-06,6.938889980316162,7.128270149230957,6.8950300216674805,6.975200176239014,243442,0,0
2016-07-07,6.981729984283447,7.189080238342285,6.772950172424316,7.032149791717529,425808,0,0
2016-07-08,6.977829933166504,7.476309776306152,6.947390079498291,7.449920177459717,314761,0,0
2016-07-09,7.4662699699401855,7.4662699699401855,7.010849952697754,7.36221981048584,268561,0,0
2016-07-10,7.349820137023926,7.487969875335693,7.296299934387207,7.42011022567749,268877,0,0
2016-07-11,7.438260078430176,8.054780006408691,7.408760070800781,7.959159851074219,672593,0,0
2016-07-12,7.974249839782715,8.260930061340332,7.822939872741699,7.8396501541137695,474628,0,0
2016-07-13,7.861199855804443,7.973199844360352,7.719779968261719,7.837039947509766,289681,0,0
2016-07-14,7.858520030975342,7.912220001220703,7.703149795532227,7.751269817352295,194024,0,0
2016-07-15,7.728940010070801,8.3368501663208,7.6941399574279785,8.091219902038574,365346,0,0
2016-07-16,8.087120056152344,8.335100173950195,8.06074047088623,8.263739585876465,284036,0,0
2016-07-17,8.245829582214355,8.332280158996582,8.055720329284668,8.118459701538086,248488,0,0
2016-07-18,8.14799976348877,8.293689727783203,8.098090171813965,8.223899841308594,273466,0,0
2016-07-19,8.220390319824219,8.573699951171875,8.175880432128906,8.501729965209961,410793,0,0
2016-07-20,8.527799606323242,8.56737995147705,8.308199882507324,8.435850143432617,287009,0,0
2016-07-21,8.430509567260742,9.063529968261719,8.322549819946289,8.955169677734375,435825,0,0
2016-07-22,8.953619956970215,9.547220230102539,8.886309623718262,9.245030403137207,867493,0,0
2016-07-23,9.270719528198242,9.4689302444458,9.073089599609375,9.306449890136719,435897,0,0
2016-07-24,9.361310005187988,9.78320026397705,9.20602035522461,9.20602035522461,370757,0,0
2016-07-25,9.235130310058594,9.273340225219727,8.985079765319824,9.133620262145996,314414,0,0
2016-07-26,9.145580291748047,9.206720352172852,8.631569862365723,8.861180305480957,531920,0,0
2016-07-27,8.89603042602539,9.333600044250488,8.772769927978516,9.154250144958496,378749,0,0
2016-07-28,9.151519775390625,9.34883975982666,9.151519775390625,9.308429718017578,237187,0,0
2016-07-29,9.317480087280273,9.465410232543945,9.297479629516602,9.458959579467773,212714,0,0
2016-07-30,9.445059776306152,9.480520248413086,9.193840026855469,9.21835994720459,275617,0,0
2016-07-31,9.184900283813477,9.567740440368652,9.004969596862793,9.506380081176758,318887,0,0
2016-08-01,9.450139999389648,10.48270034790039,9.450139999389648,9.895739555358887,1088710,0,0
2016-08-02,10.024200439453125,10.235199928283691,9.062959671020508,9.157449722290039,1182910,0,0
2016-08-03,9.292840003967285,9.639189720153809,9.110210418701172,9.331290245056152,719797,0,0
2016-08-04,9.317669868469238,9.54889965057373,9.208209991455078,9.530969619750977,413348,0,0
2016-08-05,9.534890174865723,9.83390998840332,9.450830459594727,9.72323989868164,284062,0,0
2016-08-06,9.706729888916016,10.706999778747559,9.68535041809082,10.55109977722168,638130,0,0
2016-08-07,10.586199760437012,10.647100448608398,10.129899978637695,10.348600387573242,458848,0,0
2016-08-08,10.342900276184082,10.51140022277832,10.101699829101562,10.379300117492676,453814,0,0
2016-08-09,10.353099822998047,10.559700012207031,10.290499687194824,10.303099632263184,365466,0,0
2016-08-10,10.31719970703125,10.509099960327148,10.228500366210938,10.43529987335205,357513,0,0
2016-08-11,10.437800407409668,11.221799850463867,10.404500007629395,11.081700325012207,534511,0,0
2016-08-12,11.088199615478516,12.862799644470215,10.76830005645752,12.590800285339355,2030400,0,0
2016-08-13,12.562899589538574,13.610099792480469,12.090900421142578,12.905500411987305,1847650,0,0
2016-08-14,12.821999549865723,15.04580020904541,12.739899635314941,14.481900215148926,3708120,0,0
2016-08-15,14.521499633789062,14.941800117492676,12.602700233459473,13.298600196838379,3240540,0,0
2016-08-16,13.229700088500977,13.323100090026855,11.483400344848633,12.86929988861084,2724180,0,0
2016-08-17,12.912799835205078,13.050299644470215,12.252300262451172,12.547300338745117,1054880,0,0
2016-08-18,12.454400062561035,14.180500030517578,12.454400062561035,13.861599922180176,2019880,0,0
2016-08-19,13.82919979095459,14.828100204467773,13.299200057983398,13.782600402832031,2879380,0,0
2016-08-20,13.749500274658203,14.094400405883789,12.93179988861084,13.100199699401855,1451660,0,0
2016-08-21,13.094799995422363,13.690400123596191,12.968899726867676,13.413000106811523,1177950,0,0
2016-08-22,13.406000137329102,14.452300071716309,13.406000137329102,14.208900451660156,1409370,0,0
2016-08-23,14.349900245666504,14.349900245666504,12.632200241088867,13.418299674987793,1404690,0,0
2016-08-24,13.489700317382812,13.616800308227539,12.949299812316895,13.27560043334961,797964,0,0
2016-08-25,13.312800407409668,13.45419979095459,12.302000045776367,12.311699867248535,935742,0,0
2016-08-26,12.287500381469727,12.862799644470215,11.963600158691406,12.740300178527832,736721,0,0
2016-08-27,12.754599571228027,12.860199928283691,12.33329963684082,12.57229995727539,2547960,0,0
2016-08-28,12.589900016784668,12.797800064086914,12.186100006103516,12.415900230407715,932715,0,0
2016-08-29,12.357099533081055,12.786800384521484,10.91100025177002,11.684499740600586,1761660,0,0
2016-08-30,11.64900016784668,11.898599624633789,11.432299613952637,11.767999649047852,761521,0,0
2016-08-31,11.768699645996094,12.196700096130371,11.446599960327148,11.888500213623047,961216,0,0
2016-09-01,11.889699935913086,11.932499885559082,11.36620044708252,11.451499938964844,651970,0,0
2016-09-02,11.455100059509277,11.551600456237793,11.332599639892578,11.356399536132812,790593,0,0
2016-09-03,11.36870002746582,11.543000221252441,10.853300094604492,11.446499824523926,1215250,0,0
2016-09-04,11.356599807739258,11.560999870300293,10.71780014038086,11.385899543762207,966253,0,0
2016-09-05,11.35949993133545,11.687299728393555,11.127599716186523,11.267600059509277,639547,0,0
2016-09-06,11.266599655151367,11.364899635314941,10.920499801635742,10.920499801635742,532044,0,0
2016-09-07,10.941200256347656,11.39799976348877,10.833100318908691,11.284600257873535,669651,0,0
2016-09-08,11.283300399780273,11.693699836730957,11.244400024414062,11.691399574279785,637683,0,0
2016-09-09,11.679400444030762,11.679400444030762,11.13949966430664,11.216699600219727,453318,0,0
2016-09-10,11.195699691772461,11.472599983215332,11.014800071716309,11.42199993133545,748265,0,0
2016-09-11,11.423100471496582,11.6225004196167,10.959600448608398,11.139800071716309,583102,0,0
2016-09-12,11.160799980163574,12.821000099182129,11.099300384521484,12.258999824523926,1357900,0,0
2016-09-13,12.310700416564941,13.000300407409668,12.102399826049805,13.000300407409668,775508,0,0
2016-09-14,13.004500389099121,13.004500389099121,12.356499671936035,12.70829963684082,683059,0,0
2016-09-15,12.742600440979004,12.7431001663208,12.143400192260742,12.21399974822998,592210,0,0
2016-09-16,12.213600158691406,12.26509952545166,11.641900062561035,11.717900276184082,519023,0,0
2016-09-17,11.71660041809082,11.93239974975586,11.540800094604492,11.77810001373291,385226,0,0
2016-09-18,11.769200325012207,11.852999687194824,11.606200218200684,11.63949966430664,378121,0,0
2016-09-19,11.678199768066406,11.750100135803223,11.350299835205078,11.536299705505371,548366,0,0
2016-09-20,11.516799926757812,11.583000183105469,11.225500106811523,11.406200408935547,447288,0,0
2016-09-21,11.470199584960938,11.718999862670898,11.172900199890137,11.530900001525879,639852,0,0
2016-09-22,11.54319953918457,11.700799942016602,11.322999954223633,11.542200088500977,462190,0,0
2016-09-23,11.522299766540527,11.701700210571289,11.39739990234375,11.542400360107422,346538,0,0
2016-09-24,11.548100471496582,11.597800254821777,11.426300048828125,11.531399726867676,248501,0,0
2016-09-25,11.523900032043457,11.659199714660645,11.459799766540527,11.550700187683105,293042,0,0
2016-09-26,11.561100006103516,11.610899925231934,11.299300193786621,11.40880012512207,466947,0,0
2016-09-27,11.405400276184082,11.643699645996094,11.379799842834473,11.640399932861328,437637,0,0
2016-09-28,11.636500358581543,11.636500358581543,11.468299865722656,11.591500282287598,380292,0,0
2016-09-29,11.586199760437012,12.147299766540527,11.580499649047852,12.012200355529785,627955,0,0
2016-09-30,12.044899940490723,12.245200157165527,11.742199897766113,12.09570026397705,624527,0,0
2016-10-01,12.097599983215332,12.107000350952148,11.67199993133545,11.711099624633789,599642,0,0
2016-10-02,11.712699890136719,11.967599868774414,11.635700225830078,11.777199745178223,418786,0,0
2016-10-03,11.7947998046875,12.274200439453125,11.776000022888184,11.89050006866455,485966,0,0
2016-10-04,11.88070011138916,12.05620002746582,11.700400352478027,12.05620002746582,428041,0,0
2016-10-05,12.050299644470215,12.064599990844727,11.831700325012207,12.03219985961914,459125,0,0
2016-10-06,12.05210018157959,12.258299827575684,11.998900413513184,12.05519962310791,572725,0,0
2016-10-07,12.054100036621094,12.132200241088867,11.753499984741211,11.873600006103516,540185,0,0
2016-10-08,11.876700401306152,11.986599922180176,11.654199600219727,11.718099594116211,362282,0,0
2016-10-09,11.727700233459473,11.856900215148926,11.587800025939941,11.587800025939941,389417,0,0
2016-10-10,11.588899612426758,11.762299537658691,11.573399543762207,11.689299583435059,342278,0,0
2016-10-11,11.688799858093262,11.844900131225586,11.480899810791016,11.726200103759766,616754,0,0
2016-10-12,11.743900299072266,11.96560001373291,11.325599670410156,11.433699607849121,535850,0,0
2016-10-13,11.4306001663208,11.666399955749512,11.385299682617188,11.439399719238281,351218,0,0
2016-10-14,11.441100120544434,11.67549991607666,11.408599853515625,11.527299880981445,434177,0,0
2016-10-15,11.520899772644043,11.632800102233887,11.051899909973145,11.10200023651123,421471,0,0
2016-10-16,11.100600242614746,11.290599822998047,10.850500106811523,10.850500106811523,421644,0,0
2016-10-17,10.842499732971191,10.881199836730957,10.516599655151367,10.616999626159668,501778,0,0
2016-10-18,10.616000175476074,10.624199867248535,9.975000381469727,10.21049976348877,622564,0,0
2016-10-19,10.202400207519531,10.456100463867188,10.130599975585938,10.291999816894531,623278,0,0
2016-10-20,10.304699897766113,10.776100158691406,10.243599891662598,10.497300148010254,1118960,0,0
2016-10-21,10.547300338745117,10.87030029296875,10.462800025939941,10.774900436401367,1101460,0,0
2016-10-22,10.765600204467773,10.781700134277344,10.26039981842041,10.361700057983398,1057070,0,0
2016-10-23,10.369199752807617,10.468199729919434,9.948220252990723,9.963979721069336,1071280,0,0
2016-10-24,9.963479995727539,10.156200408935547,9.773360252380371,9.8541898727417,1138230,0,0
2016-10-25,9.858779907226562,10.003899574279785,9.078240394592285,9.409709930419922,1147660,0,0
2016-10-26,9.393280029296875,9.554670333862305,8.951510429382324,9.341629981994629,1507430,0,0
2016-10-27,9.321229934692383,9.913640022277832,9.141579627990723,9.709159851074219,1527680,0,0
2016-10-28,9.723139762878418,9.726829528808594,9.047060012817383,9.068460464477539,1102490,0,0
2016-10-29,9.065329551696777,9.361900329589844,8.048629760742188,8.60828971862793,1459460,0,0
2016-10-30,8.630999565124512,9.719860076904297,8.630999565124512,9.6673002243042,1180810,0,0
2016-10-31,9.67533016204834,9.904509544372559,9.04973030090332,9.201820373535156,1001140,0,0
2016-11-01,9.212200164794922,9.338390350341797,8.648139953613281,9.035420417785645,1334790,0,0
2016-11-02,9.005160331726074,9.359769821166992,8.803560256958008,8.93690013885498,1234770,0,0
2016-11-03,8.988240242004395,9.437700271606445,8.789090156555176,9.11581039428711,1443680,0,0
2016-11-04,9.129790306091309,9.291509628295898,8.956509590148926,9.125399589538574,1315030,0,0
2016-11-05,9.116399765014648,9.25631046295166,9.048250198364258,9.20641040802002,764091,0,0
2016-11-06,9.209779739379883,9.482970237731934,9.133079528808594,9.396980285644531,1174590,0,0
2016-11-07,9.403619766235352,9.918789863586426,9.273819923400879,9.918789863586426,1597080,0,0
2016-11-08,9.884639739990234,10.486800193786621,9.701720237731934,9.763090133666992,1509000,0,0
2016-11-09,9.731800079345703,9.997300148010254,9.401220321655273,9.699569702148438,951744,0,0
2016-11-10,9.67317008972168,9.764969825744629,9.532649993896484,9.671939849853516,621946,0,0
2016-11-11,9.654769897460938,9.73766040802002,9.51257038116455,9.665080070495605,978517,0,0
2016-11-12,9.689140319824219,9.86011028289795,9.562080383300781,9.64050006866455,1066110,0,0
2016-11-13,9.6318998336792,9.715829849243164,9.396590232849121,9.489529609680176,828714,0,0
2016-11-14,9.537569999694824,9.741840362548828,9.451800346374512,9.679140090942383,619525,0,0
2016-11-15,9.697979927062988,9.731949806213379,9.496939659118652,9.637479782104492,899729,0,0
2016-11-16,9.635869979858398,9.669790267944336,9.098259925842285,9.451250076293945,850986,0,0
2016-11-17,9.442819595336914,9.46323013305664,9.007320404052734,9.023619651794434,1037810,0,0
2016-11-18,9.024849891662598,9.110750198364258,8.789830207824707,8.954330444335938,867850,0,0
2016-11-19,8.955840110778809,8.968059539794922,8.41843032836914,8.481860160827637,1120590,0,0
2016-11-20,8.497940063476562,8.60873031616211,8.31509017944336,8.511529922485352,837398,0,0
2016-11-21,8.494339942932129,8.623270034790039,8.411210060119629,8.579939842224121,685102,0,0
2016-11-22,8.578980445861816,8.837730407714844,8.548250198364258,8.625020027160645,822084,0,0
2016-11-23,8.665019989013672,8.729209899902344,8.465829849243164,8.511940002441406,798355,0,0
2016-11-24,8.440460205078125,9.137519836425781,8.336970329284668,9.133700370788574,929254,0,0
2016-11-25,9.141280174255371,9.184399604797363,8.764809608459473,9.097169876098633,1170070,0,0
2016-11-26,9.107099533081055,9.133310317993164,8.794520378112793,8.895179748535156,947235,0,0
2016-11-27,8.897470474243164,9.172829627990723,8.886210441589355,9.087260246276855,1058670,0,0
2016-11-28,9.067569732666016,9.137499809265137,8.952569961547852,8.964879989624023,848792,0,0
2016-11-29,8.963170051574707,9.053449630737305,8.623800277709961,8.816650390625,1402230,0,0
2016-11-30,8.824410438537598,8.952449798583984,8.75098991394043,8.90602970123291,605542,0,0
2016-12-01,8.909990310668945,8.939539909362793,8.69771957397461,8.744930267333984,672328,0,0
2016-12-02,8.748889923095703,8.858229637145996,8.613059997558594,8.656009674072266,823934,0,0
2016-12-03,8.635310173034668,8.922690391540527,8.614319801330566,8.877429962158203,939632,0,0
2016-12-04,8.87460994720459,9.011560440063477,8.655440330505371,8.815629959106445,889416,0,0
2016-12-05,8.804280281066895,8.904970169067383,8.482589721679688,8.562760353088379,979175,0,0
2016-12-06,8.562700271606445,8.809000015258789,8.494119644165039,8.796939849853516,1016800,0,0
2016-12-07,8.775389671325684,8.81503963470459,8.663220405578613,8.684619903564453,787296,0,0
2016-12-08,8.688030242919922,8.79284954071045,8.661149978637695,8.75137996673584,713673,0,0
2016-12-09,8.75158977508545,8.852660179138184,8.721599578857422,8.834799766540527,870014,0,0
2016-12-10,8.84097957611084,8.926919937133789,8.807379722595215,8.877989768981934,781253,0,0
2016-12-11,8.87852954864502,9.58584976196289,8.776619911193848,9.542539596557617,1065390,0,0
2016-12-12,9.516539573669434,9.659259796142578,9.068470001220703,9.098779678344727,1054770,0,0
2016-12-13,9.073530197143555,9.431440353393555,9.049039840698242,9.390660285949707,971378,0,0
2016-12-14,9.401860237121582,9.423270225524902,9.102270126342773,9.15977954864502,1416530,0,0
2016-12-15,9.176799774169922,9.386329650878906,9.079730033874512,9.295709609985352,1999050,0,0
2016-12-16,9.294930458068848,9.978560447692871,9.171870231628418,9.894189834594727,1951350,0,0
2016-12-17,9.867549896240234,9.909720420837402,9.392219543457031,9.73762035369873,1964650,0,0
2016-12-18,9.722149848937988,9.935919761657715,9.643159866333008,9.886819839477539,1935260,0,0
2016-12-19,9.883810043334961,10.52560043334961,9.871780395507812,10.318599700927734,2089000,0,0
2016-12-20,10.334600448608398,10.510899543762207,10.217300415039062,10.217300415039062,2236060,0,0
2016-12-21,10.228400230407715,10.267600059509277,9.780969619750977,9.813389778137207,2189580,0,0
2016-12-22,9.838470458984375,9.930009841918945,9.21129035949707,9.789589881896973,2611390,0,0
2016-12-23,9.774399757385254,9.903739929199219,9.235569953918457,9.555990219116211,2883150,0,0
2016-12-24,9.589360237121582,10.023799896240234,9.589360237121582,9.832300186157227,2686220,0,0
2016-12-25,9.816180229187012,10.17020034790039,9.775239944458008,10.007800102233887,2578850,0,0
2016-12-26,9.981860160827637,10.171299934387207,9.698360443115234,9.703160285949707,2106310,0,0
2016-12-27,9.719949722290039,9.909810066223145,9.44614028930664,9.740679740905762,2285700,0,0
2016-12-28,9.72700023651123,10.36400032043457,9.719019889831543,10.074000358581543,2490150,0,0
2016-12-29,10.055000305175781,11.050999641418457,10.01360034942627,10.847599983215332,3237930,0,0
2016-12-30,10.826700210571289,11.436200141906738,10.71619987487793,11.10990047454834,4445310,0,0
2016-12-31,11.137299537658691,11.325400352478027,10.928299903869629,11.206899642944336,3468330,0,0
2017-01-01,11.207799911499023,11.491800308227539,10.956100463867188,11.22920036315918,3684210,0,0
2017-01-02,11.267200469970703,11.958999633789062,11.235300064086914,11.807900428771973,3800380,0,0
2017-01-03,11.809000015258789,13.051799774169922,11.809000015258789,12.781700134277344,3846520,0,0
2017-01-04,12.814499855041504,16.959299087524414,12.746000289916992,16.524200439453125,4901250,0,0
2017-01-05,16.583200454711914,17.112300872802734,12.943400382995605,14.378199577331543,2579450,0,0
2017-01-06,14.422900199890137,14.871800422668457,11.866800308227539,12.032299995422363,2262740,0,0
2017-01-07,11.955400466918945,12.59119987487793,11.387399673461914,12.439299583435059,2542530,0,0
2017-01-08,12.420999526977539,13.117899894714355,12.191399574279785,12.54069995880127,3118970,0,0
2017-01-09,12.566900253295898,12.599699974060059,12.029399871826172,12.092499732971191,2365630,0,0
2017-01-10,12.023300170898438,12.649399757385254,11.979100227355957,12.48550033569336,1391630,0,0
2017-01-11,12.466300010681152,12.800200462341309,10.827300071716309,11.300700187683105,3100210,0,0
2017-01-12,11.293700218200684,12.531200408935547,11.047599792480469,12.224800109863281,8272830,0,0
2017-01-13,12.21500015258789,12.661399841308594,11.504199981689453,12.593999862670898,8400930,0,0
2017-01-14,12.59469985961914,12.655099868774414,12.003199577331543,12.078300476074219,7960870,0,0
2017-01-15,12.076600074768066,12.551600456237793,12.0246000289917,12.386899948120117,4362180,0,0
2017-01-16,12.370400428771973,13.076399803161621,12.0423002243042,12.935600280761719,3715630,0,0
2017-01-17,12.916799545288086,14.411399841308594,12.905900001525879,14.248900413513184,1810660,0,0
2017-01-18,14.249300003051758,14.299599647521973,13.475600242614746,14.06410026550293,1510760,0,0
2017-01-19,14.123100280761719,15.275899887084961,14.123100280761719,15.178099632263184,2170870,0,0
2017-01-20,15.140899658203125,15.484100341796875,14.828300476074219,15.159299850463867,2021010,0,0
2017-01-21,15.186300277709961,15.368399620056152,14.833200454711914,14.97089958190918,1958960,0,0
2017-01-22,14.997900009155273,15.522000312805176,14.957099914550781,15.110799789428711,1918440,0,0
2017-01-23,15.125100135803223,15.318599700927734,14.993800163269043,15.190199851989746,1553800,0,0
2017-01-24,15.112500190734863,15.112500190734863,13.906200408935547,14.089900016784668,2694720,0,0
2017-01-25,14.097000122070312,14.614700317382812,13.895700454711914,14.51039981842041,1656580,0,0
2017-01-26,14.488699913024902,15.053299903869629,14.430999755859375,15.0423002243042,1348170,0,0
2017-01-27,15.061400413513184,15.409199714660645,14.991999626159668,15.342399597167969,1303190,0,0
2017-01-28,15.329899787902832,15.362199783325195,15.07409954071045,15.268400192260742,1333010,0,0
2017-01-29,15.26159954071045,15.648099899291992,15.167400360107422,15.505800247192383,1363910,0,0
2017-01-30,15.498100280761719,16.03070068359375,15.498100280761719,15.960800170898438,2046270,0,0
2017-01-31,15.93120002746582,16.22330093383789,15.781900405883789,16.0669002532959,1384500,0,0
2017-02-01,16.04520034790039,16.24250030517578,15.651100158691406,16.033000946044922,2139000,0,0
2017-02-02,15.98330020904541,16.410400390625,15.853400230407715,16.30940055847168,1350760,0,0
2017-02-03,16.31399917602539,17.606599807739258,16.31399917602539,17.52039909362793,1818910,0,0
2017-02-04,17.545499801635742,17.738800048828125,17.28219985961914,17.621700286865234,1598070,0,0
2017-02-05,17.537500381469727,17.673799514770508,16.841899871826172,17.058900833129883,1905980,0,0
2017-02-06,17.07200050354004,17.24049949645996,16.700300216674805,17.121999740600586,1025680,0,0
2017-02-07,17.111600875854492,17.507600784301758,17.0398006439209,17.135400772094727,1388260,0,0
2017-02-08,17.137300491333008,17.403200149536133,16.854900360107422,17.345699310302734,1552640,0,0
2017-02-09,17.34480094909668,17.599199295043945,15.690600395202637,16.584800720214844,1793860,0,0
2017-02-10,16.582700729370117,16.888099670410156,15.844099998474121,16.67289924621582,1386930,0,0
2017-02-11,16.687700271606445,17.21820068359375,16.595600128173828,17.146900177001953,1216530,0,0
2017-02-12,17.150299072265625,17.150299072265625,16.825899124145508,16.906299591064453,1264080,0,0
2017-02-13,16.881999969482422,17.045900344848633,16.630599975585938,16.875900268554688,1464030,0,0
2017-02-14,16.852399826049805,18.368200302124023,16.798500061035156,18.150800704956055,1948330,0,0
2017-02-15,18.104700088500977,19.660200119018555,17.702499389648438,19.631200790405273,3355410,0,0
2017-02-16,19.640199661254883,19.814699172973633,19.137699127197266,19.51740074157715,2859140,0,0
2017-02-17,19.474899291992188,20.14780044555664,19.192399978637695,20.001699447631836,1859180,0,0
2017-02-18,20.05150032043457,21.52989959716797,20.05150032043457,21.407400131225586,3498460,0,0
2017-02-19,21.46139907836914,23.73150062561035,21.435199737548828,22.547300338745117,5688120,0,0
2017-02-20,22.604299545288086,22.936399459838867,21.244300842285156,21.587900161743164,4159380,0,0
2017-02-21,21.6028995513916,22.100799560546875,20.44499969482422,21.2455997467041,4093200,0,0
2017-02-22,21.235200881958008,22.194799423217773,20.988300323486328,22.12150001525879,2625710,0,0
2017-02-23,22.09149932861328,25.226299285888672,22.09149932861328,25.221399307250977,4664780,0,0
2017-02-24,25.05340003967285,29.37660026550293,23.79199981689453,26.202299118041992,10322700,0,0
2017-02-25,26.23390007019043,27.114999771118164,23.60759925842285,26.759000778198242,7377240,0,0
2017-02-26,26.6697998046875,28.23200035095215,25.438100814819336,28.106199264526367,4656680,0,0
2017-02-27,28.09600067138672,28.644699096679688,27.47410011291504,28.17650032043457,4064580,0,0
2017-02-28,28.243799209594727,33.3848991394043,27.94969940185547,32.506900787353516,10042800,0,0
2017-03-01,32.62049865722656,46.75199890136719,32.33319854736328,42.537899017333984,31700200,0,0
2017-03-02,42.46979904174805,58.899898529052734,37.302799224853516,42.440101623535156,72796200,0,0
2017-03-03,44.042301177978516,51.40439987182617,38.53820037841797,47.37519836425781,33651400,0,0
2017-03-04,47.16889953613281,48.80540084838867,43.350399017333984,43.37519836425781,14949600,0,0
2017-03-05,43.14310073852539,44.81610107421875,39.681400299072266,42.31079864501953,12260100,0,0
2017-03-06,42.22439956665039,47.33420181274414,42.22439956665039,46.49660110473633,12933400,0,0
2017-03-07,46.5703010559082,46.91889953613281,44.135799407958984,45.68349838256836,9034640,0,0
2017-03-08,45.54719924926758,45.60219955444336,42.148799896240234,42.32709884643555,7640390,0,0
2017-03-09,42.237701416015625,53.384700775146484,41.65190124511719,51.055999755859375,21013500,0,0
2017-03-10,51.09149932861328,54.71989822387695,47.228599548339844,50.422401428222656,24723800,0,0
2017-03-11,50.39929962158203,74.10669708251953,50.14759826660156,72.92849731445312,55127200,0,0
2017-03-12,72.71189880371094,80.79149627685547,65.9800033569336,77.07569885253906,46099200,0,0
2017-03-13,76.96189880371094,81.0302963256836,70.3635025024414,74.6146011352539,36706700,0,0
2017-03-14,74.60559844970703,91.39099884033203,73.3678970336914,88.24169921875,37180000,0,0
2017-03-15,89.0636978149414,101.76200103759766,85.77739715576172,95.08879852294922,68173104,0,0
2017-03-16,95.42330169677734,99.20970153808594,80.53289794921875,89.81060028076172,54538700,0,0
2017-03-17,89.56089782714844,100.04299926757812,81.94719696044922,99.14019775390625,44263600,0,0
2017-03-18,101.03700256347656,120.52400207519531,95.06079864501953,109.24299621582031,74763696,0,0
2017-03-19,107.5469970703125,113.91999816894531,98.71119689941406,108.22899627685547,44670100,0,0
2017-03-20,108.16200256347656,110.65799713134766,99.52850341796875,100.05400085449219,25082500,0,0
2017-03-21,99.90809631347656,104.21299743652344,90.85150146484375,95.37860107421875,40860300,0,0
